"","bathrooms","bedrooms","price","response","generalKey","day_since_created","Position_Label","dishwasher","doorman","elevator","hardwood","laundry","allowed.cats","cats.allowed","dogs.allowed","fitness.center"
"36874",2.5,2,7000,2,36874,427,"5",0,1,1,1,1,0,0,0,1
"36875",2,3,6995,2,36875,424,"2",0,1,1,0,0,0,0,0,0
"36876",1,2,1900,2,36876,410,"2",0,0,0,0,0,1,1,1,0
"36877",1,1,3200,3,36877,376,"5",0,0,1,1,1,1,1,1,0
"36878",1,1,2435,2,36878,407,"1",0,0,0,0,0,0,0,0,0
"36879",1,1,4095,2,36879,419,"1",1,0,1,1,1,0,0,0,0
"36880",1,2,2600,2,36880,410,"5",0,0,0,1,0,0,0,0,0
"36881",1,2,2900,2,36881,424,"5",0,0,0,0,1,0,0,0,0
"36882",1,1,3950,2,36882,413,"1",1,1,1,0,1,0,1,1,1
"36883",1,1,3100,3,36883,426,"1",1,1,1,1,2,0,0,0,1
"36884",2,4,5999,2,36884,423,"1",1,1,1,1,1,1,1,1,0
"36885",1,2,3100,3,36885,405,"1",1,0,0,1,1,0,0,0,0
"36886",1,0,2750,2,36886,423,"2",1,1,1,1,1,0,1,1,1
"36887",2.5,2,4500,2,36887,409,"1",1,1,0,0,2,1,1,1,0
"36888",1,0,2700,2,36888,429,"1",0,1,1,0,0,1,1,1,0
"36889",1,0,2900,3,36889,428,"5",0,1,1,1,1,0,0,0,1
"36890",1,2,3350,2,36890,413,"5",0,0,0,0,0,0,0,0,0
"36891",2,2,2500,2,36891,409,"6",1,0,1,0,0,0,0,0,0
"36892",2,3,5100,2,36892,409,"1",1,1,1,1,4,0,1,1,1
"36893",2,2,4500,2,36893,415,"2",1,1,1,1,2,0,0,0,1
"36894",1,0,2550,2,36894,421,"5",0,1,1,0,1,0,0,0,0
"36895",2,2,7610,2,36895,410,"1",0,1,1,0,0,1,1,1,0
"36896",1,1,2800,2,36896,431,"1",0,1,1,0,0,1,1,1,0
"36897",1,1,4910,2,36897,420,"1",1,0,0,1,1,0,0,0,0
"36898",1.5,1,6695,2,36898,404,"2",0,0,0,0,0,0,0,0,0
"36899",1,1,3800,2,36899,425,"1",1,1,1,0,1,0,0,0,1
"36900",1,1,4000,2,36900,422,"5",1,1,1,1,1,1,1,1,1
"36901",1,0,1300,1,36901,426,"2",0,0,0,0,0,0,1,0,0
"36902",2,3,6895,2,36902,422,"1",0,1,1,0,1,0,1,1,1
"36903",1,0,2325,3,36903,382,"5",1,1,1,1,1,0,0,0,0
"36904",1,1,3550,2,36904,414,"5",1,1,1,1,1,0,0,0,0
"36905",1,1,2195,2,36905,412,"5",0,0,0,0,0,0,0,0,0
"36906",1,1,2765,2,36906,424,"2",1,0,0,1,1,1,1,1,0
"36907",1,0,2325,3,36907,431,"5",1,0,0,0,0,0,1,1,0
"36908",1,2,2500,2,36908,393,"1",0,0,1,1,1,1,1,1,0
"36909",1,2,3500,2,36909,389,"5",1,0,0,1,0,0,1,1,0
"36910",1,2,3450,2,36910,409,"1",0,1,1,1,0,0,0,0,0
"36911",2,3,5500,2,36911,430,"5",1,1,1,1,2,0,0,0,0
"36912",1,2,3150,2,36912,416,"1",1,1,1,1,1,0,0,0,0
"36913",1.5,2,4500,2,36913,421,"5",1,1,1,1,1,0,0,0,1
"36914",2,2,7000,2,36914,427,"1",0,1,1,0,2,0,1,1,1
"36915",1,2,1950,2,36915,406,"7",0,0,0,0,0,0,1,1,0
"36916",1,1,2700,3,36916,398,"5",1,1,1,1,1,0,0,0,0
"36917",1,2,3850,2,36917,431,"2",0,0,0,0,0,0,1,1,0
"36918",1,0,2600,2,36918,417,"1",1,1,1,1,2,0,0,0,1
"36919",1,1,2100,2,36919,426,"5",0,0,0,0,0,0,0,0,0
"36920",1,1,3318,2,36920,428,"1",1,1,1,0,1,0,1,1,1
"36921",1,3,4000,2,36921,409,"1",0,1,1,0,1,0,0,0,1
"36922",1,2,2850,3,36922,426,"2",1,0,0,0,1,0,1,1,0
"36923",1,1,3139,2,36923,389,"5",1,1,0,1,2,0,0,0,1
"36924",1,1,2700,2,36924,413,"5",0,1,1,0,0,0,0,0,0
"36925",1,1,3575,3,36925,408,"2",1,1,1,1,1,0,0,0,1
"36926",2,3,7198,2,36926,422,"1",0,0,0,0,0,0,1,1,0
"36927",1,1,4395,2,36927,419,"1",1,1,1,0,1,0,1,1,1
"36928",1,2,3200,3,36928,430,"1",1,0,0,1,1,1,1,1,0
"36929",1,2,2595,2,36929,383,"2",1,1,0,1,2,0,0,0,1
"36930",1,1,3200,3,36930,429,"1",1,1,1,1,1,1,1,1,1
"36931",1,1,2800,2,36931,412,"1",0,0,0,0,0,0,0,0,0
"36932",2,2,5500,3,36932,408,"5",1,1,1,1,2,0,0,0,0
"36933",1,0,2000,1,36933,416,"5",1,0,0,1,0,0,0,0,0
"36934",1,1,4745,2,36934,414,"2",0,1,0,0,0,1,1,1,1
"36935",1,0,2700,2,36935,429,"1",0,1,1,0,0,0,1,1,0
"36936",1,1,2895,3,36936,379,"5",1,1,1,1,1,0,0,0,1
"36937",2,4,3600,2,36937,416,"6",1,0,0,0,0,0,0,0,0
"36938",1,0,2450,2,36938,428,"1",1,1,1,1,0,0,0,0,1
"36939",2,3,5895,2,36939,424,"5",1,1,1,0,1,0,1,0,0
"36940",1,2,3995,1,36940,431,"1",1,1,1,1,1,0,0,0,0
"36941",1,1,3100,2,36941,422,"5",1,1,1,1,1,0,1,0,1
"36942",2,2,4975,2,36942,423,"1",1,1,1,1,0,0,0,0,0
"36943",1,2,3950,2,36943,406,"1",1,0,0,1,1,0,0,0,0
"36944",1,3,4695,2,36944,428,"1",1,0,0,1,1,1,1,1,0
"36945",1,2,7200,2,36945,395,"1",0,1,1,1,0,0,0,0,0
"36946",1,0,2000,2,36946,427,"3",0,0,0,0,0,0,0,0,0
"36947",1,0,2500,1,36947,420,"1",1,1,1,1,1,0,0,0,0
"36948",1,1,4095,2,36948,425,"1",0,1,1,0,0,1,1,1,0
"36949",1,3,3795,3,36949,432,"5",0,0,0,1,0,0,0,0,0
"36950",1,2,3450,3,36950,387,"1",1,1,1,0,1,0,0,0,0
"36951",1,1,1800,2,36951,407,"7",0,0,1,0,1,0,0,0,0
"36952",1,2,3450,2,36952,416,"1",0,1,0,1,1,0,0,0,1
"36953",1,1,2050,2,36953,432,"5",0,0,0,0,0,0,0,0,0
"36954",2,2,4000,2,36954,408,"5",0,0,0,0,0,0,1,0,0
"36955",1,0,2095,2,36955,408,"1",0,1,1,0,0,0,0,0,0
"36956",1,1,2695,2,36956,429,"5",0,0,0,1,0,0,0,0,0
"36957",1,1,2654,3,36957,419,"5",1,0,1,1,2,1,1,1,0
"36958",1,0,2400,3,36958,419,"1",0,0,0,0,0,1,1,1,0
"36959",1.5,3,5295,2,36959,426,"1",0,0,0,0,0,0,1,1,0
"36960",1,2,3995,2,36960,414,"1",1,0,0,0,1,1,1,1,0
"36961",2,3,5195,2,36961,417,"1",1,1,1,1,1,1,1,1,1
"36962",1,1,2700,2,36962,404,"5",1,0,0,1,2,1,1,1,0
"36963",1,1,3495,2,36963,429,"5",0,1,1,0,0,1,1,1,0
"36964",1,1,2599,3,36964,421,"5",1,0,0,1,0,0,0,0,0
"36965",1,1,2800,2,36965,387,"5",0,0,1,0,0,0,1,0,0
"36966",1,0,2875,2,36966,416,"1",0,1,1,0,1,1,1,1,0
"36967",1,0,2500,1,36967,374,"1",1,1,1,1,1,1,1,1,1
"36968",1,1,4000,2,36968,424,"1",1,1,1,1,2,0,0,0,1
"36969",1,2,3400,2,36969,426,"2",1,1,1,1,1,1,1,1,1
"36970",2,2,6195,2,36970,406,"2",0,1,1,0,1,1,1,1,0
"36971",2,2,4350,3,36971,414,"2",1,1,1,1,2,0,1,1,1
"36972",1,0,2900,2,36972,409,"5",0,0,1,0,0,0,1,1,0
"36973",1,3,4300,2,36973,423,"5",1,1,1,1,1,0,0,0,1
"36974",2,3,4500,1,36974,432,"1",1,0,0,1,1,1,1,1,0
"36975",2,2,6500,3,36975,427,"2",1,1,1,1,2,1,1,1,1
"36976",1,0,2000,1,36976,423,"1",0,0,0,0,0,0,1,1,0
"36977",1,1,2600,2,36977,425,"1",0,0,0,0,0,0,0,0,0
"36978",1,1,5000,2,36978,416,"5",1,1,1,0,1,0,0,0,0
"36979",1,1,3450,2,36979,420,"1",0,1,1,0,0,0,1,1,0
"36980",1,1,3800,2,36980,432,"5",1,0,0,1,0,1,1,1,0
"36981",1,1,2950,3,36981,418,"5",0,0,0,1,1,0,0,0,0
"36982",1,0,2295,2,36982,423,"1",0,0,1,0,0,1,1,1,0
"36983",1,1,1550,3,36983,417,"2",0,0,0,1,1,0,0,0,0
"36984",1,0,2615,2,36984,410,"2",0,0,0,0,0,0,0,0,0
"36985",1.5,1,2500,2,36985,424,"1",1,1,0,0,2,1,1,1,0
"36986",1,0,3345,2,36986,375,"1",1,1,0,1,0,0,0,0,1
"36987",1,1,2549,2,36987,405,"1",0,0,0,1,0,0,0,0,0
"36988",2,2,3795,2,36988,406,"1",1,0,0,1,0,0,1,1,0
"36989",1,3,3999,3,36989,425,"2",1,1,1,0,2,0,1,1,1
"36990",1,3,3500,2,36990,416,"1",0,0,0,0,1,0,1,1,0
"36991",1,0,1485,1,36991,413,"7",0,1,1,0,0,0,1,1,0
"36992",1,1,2750,2,36992,396,"1",1,0,0,1,0,0,0,0,0
"36993",3,3,8700,2,36993,415,"5",0,0,0,0,1,0,0,0,0
"36994",2,4,2700,1,36994,415,"6",0,0,0,0,0,0,1,1,0
"36995",1,2,4057,3,36995,423,"2",0,1,1,0,2,1,1,1,1
"36996",1,2,3400,3,36996,411,"1",1,1,1,1,1,1,1,1,0
"36997",1,2,3395,3,36997,409,"1",0,0,0,1,1,0,0,0,0
"36998",1,2,2500,2,36998,415,"6",0,0,0,0,1,0,0,0,0
"36999",1,2,3295,1,36999,418,"5",0,0,0,0,0,1,1,1,0
"37000",1,2,3200,2,37000,428,"2",0,1,1,0,1,0,1,1,1
"37001",2,4,5000,3,37001,404,"1",1,1,1,1,1,0,1,0,1
"37002",1,1,2100,2,37002,413,"5",0,0,0,0,0,0,0,0,0
"37003",1,0,1795,2,37003,424,"5",0,0,0,0,0,0,0,0,0
"37004",1,0,1900,3,37004,421,"5",0,0,1,1,1,0,0,0,0
"37005",1,3,3800,2,37005,410,"1",1,0,1,1,1,1,1,1,0
"37006",2,2,4530,2,37006,416,"1",1,1,1,1,2,0,0,0,1
"37007",1,3,2500,2,37007,385,"7",1,0,0,1,1,1,1,1,0
"37008",1,0,1950,2,37008,423,"5",0,0,0,0,0,0,0,0,0
"37009",1,0,2800,2,37009,417,"2",0,2,1,0,2,0,1,1,1
"37010",1,2,3125,2,37010,415,"2",1,1,1,1,1,1,1,1,1
"37011",1,1,1850,3,37011,421,"7",0,0,1,1,0,0,0,0,0
"37012",2,2,7250,2,37012,416,"5",1,1,1,1,2,0,0,0,1
"37013",1,0,2249,2,37013,429,"1",0,0,1,1,1,0,0,0,0
"37014",1,3,3875,3,37014,409,"2",0,1,1,0,1,0,0,0,1
"37015",1,1,3000,2,37015,424,"5",0,1,1,0,0,0,0,0,0
"37016",1,1,2995,2,37016,421,"1",1,1,1,1,2,0,0,0,1
"37017",1,0,2695,2,37017,431,"1",1,1,1,1,0,0,0,0,0
"37018",1,2,3050,3,37018,421,"5",0,0,0,1,1,0,0,0,0
"37019",1,1,3695,3,37019,425,"5",1,1,1,1,1,0,0,0,1
"37020",1,2,2700,3,37020,430,"2",0,0,0,0,0,0,1,0,0
"37021",1,1,3518,2,37021,410,"8",0,0,1,0,0,0,1,1,1
"37022",1,2,3200,3,37022,423,"1",1,1,1,1,1,0,0,0,0
"37023",1,3,3625,3,37023,431,"1",0,0,0,1,0,1,1,1,0
"37024",2,5,5195,2,37024,389,"7",0,0,0,1,0,1,1,1,0
"37025",1,0,2295,2,37025,424,"1",0,0,0,1,0,1,1,1,0
"37026",2,2,3600,2,37026,427,"1",0,0,0,0,0,1,1,1,0
"37027",1,1,3500,2,37027,431,"5",1,1,0,1,1,0,0,0,1
"37028",1,0,1950,3,37028,418,"5",0,0,0,0,0,0,0,0,0
"37029",2,3,5000,3,37029,413,"1",1,1,1,1,1,0,0,0,1
"37030",1,2,2200,2,37030,414,"7",1,0,0,1,1,0,0,0,0
"37031",3,4,14000,2,37031,428,"5",1,1,0,1,2,1,1,1,0
"37032",1,1,3650,2,37032,427,"5",0,1,1,0,1,0,1,1,1
"37033",1,2,3200,2,37033,414,"5",0,0,0,1,0,0,0,0,0
"37034",1,1,2795,2,37034,424,"5",1,0,0,1,0,0,0,0,0
"37035",1,1,3890,2,37035,413,"1",0,1,0,0,0,1,1,1,1
"37036",1,1,3337,2,37036,419,"1",1,0,1,0,0,0,1,1,0
"37037",2,4,5700,2,37037,432,"1",1,1,1,1,1,1,1,1,1
"37038",3,3,12500,2,37038,407,"5",1,1,1,1,2,0,0,0,1
"37039",1,3,2200,3,37039,415,"2",0,0,1,0,0,0,0,0,0
"37040",2,2,6600,2,37040,406,"5",0,0,0,0,0,1,1,1,0
"37041",2,3,6000,2,37041,429,"5",1,1,1,1,2,1,1,1,0
"37042",1,2,2700,2,37042,415,"5",0,0,0,0,0,0,0,0,0
"37043",1,0,1925,1,37043,408,"5",0,0,0,1,0,0,0,0,0
"37044",1,1,1850,2,37044,426,"5",0,0,0,0,0,0,0,0,0
"37045",2,2,5226,2,37045,407,"1",0,0,0,0,0,0,1,1,0
"37046",2,2,5800,2,37046,415,"1",0,1,1,0,0,0,0,0,1
"37047",1,1,1450,3,37047,409,"7",0,0,0,0,0,0,0,0,0
"37048",2,4,5995,3,37048,423,"1",1,1,1,1,2,0,0,0,1
"37049",1,2,3650,2,37049,408,"1",0,0,0,0,0,0,0,0,0
"37050",3,3,12600,2,37050,413,"5",1,1,1,1,2,0,1,0,1
"37051",1,3,3400,1,37051,426,"2",0,1,1,0,1,0,1,1,1
"37052",1,2,3247,3,37052,428,"1",1,1,1,1,1,0,1,1,0
"37053",2,2,4825,3,37053,427,"2",1,1,1,1,2,1,1,1,0
"37054",1,0,3350,3,37054,412,"5",0,0,0,0,0,0,0,0,0
"37055",2,4,6795,3,37055,415,"2",1,1,1,1,1,0,0,0,1
"37056",1,2,2895,2,37056,410,"5",0,0,0,0,0,0,0,0,0
"37057",2,2,3325,2,37057,420,"2",1,0,0,0,0,0,0,0,0
"37058",1,1,2500,3,37058,429,"1",1,0,0,1,0,0,0,0,0
"37059",1,2,3415,2,37059,417,"2",0,1,1,0,1,0,1,1,1
"37060",1,0,3150,2,37060,426,"1",1,1,1,1,1,0,0,0,0
"37061",1,1,4295,3,37061,408,"1",0,1,1,0,1,0,0,0,1
"37062",1,1,2700,2,37062,414,"5",0,1,1,0,1,0,0,0,0
"37063",1,1,2544,2,37063,422,"6",1,1,1,1,2,1,1,1,1
"37064",1,4,4595,2,37064,430,"2",1,1,1,1,1,1,1,1,1
"37065",1,0,2250,3,37065,431,"1",0,0,0,0,0,0,0,0,0
"37066",2.5,2,5695,2,37066,424,"1",1,1,1,1,1,0,0,0,1
"37067",1,1,2500,2,37067,405,"5",0,0,0,1,0,0,0,0,0
"37068",1,4,3499,2,37068,424,"2",0,0,0,1,0,0,0,0,0
"37069",1,0,3250,2,37069,407,"1",0,1,1,0,0,0,0,0,0
"37070",1,0,2550,2,37070,422,"2",1,1,1,0,1,0,0,0,1
"37071",1,2,2600,3,37071,427,"2",0,0,0,0,0,1,1,1,0
"37072",1,2,3000,3,37072,407,"5",0,0,0,1,1,0,1,1,0
"37073",1,1,2841,2,37073,428,"5",1,0,0,1,1,0,0,0,0
"37074",1,1,3295,3,37074,432,"5",0,0,1,0,1,0,1,1,0
"37075",1,3,8000,2,37075,409,"1",1,0,0,1,1,0,0,0,0
"37076",1,0,2550,2,37076,418,"5",0,0,0,0,0,0,0,0,0
"37077",1,0,2700,2,37077,382,"5",0,1,1,0,0,1,1,1,0
"37078",1,2,3300,2,37078,416,"1",0,0,0,0,0,0,0,0,0
"37079",1,0,2850,2,37079,421,"1",0,1,0,0,0,0,0,0,0
"37080",1,2,2695,2,37080,421,"5",0,0,0,0,0,1,1,1,0
"37081",1,3,5695,2,37081,424,"1",0,0,1,0,0,0,0,0,0
"37082",1,3,2400,1,37082,422,"2",0,0,0,1,0,1,1,1,0
"37083",1,1,2895,3,37083,428,"1",1,0,0,1,1,1,1,1,0
"37084",1,0,1495,2,37084,412,"7",0,0,0,1,0,1,1,1,0
"37085",2,4,5000,2,37085,423,"5",0,0,0,1,0,1,1,1,0
"37086",1,1,1450,1,37086,416,"7",0,0,1,0,0,0,1,1,0
"37087",1,1,3300,3,37087,428,"5",0,1,1,0,0,1,1,1,0
"37088",2,2,4700,2,37088,396,"5",0,1,1,0,1,0,1,1,0
"37089",1,0,2695,3,37089,429,"1",1,1,1,1,2,1,1,1,1
"37090",1,2,4795,2,37090,409,"1",0,0,0,1,1,0,0,0,0
"37091",1,3,2500,3,37091,407,"7",0,0,1,1,1,0,1,1,0
"37092",1,1,3090,2,37092,404,"1",0,0,0,0,0,0,0,0,0
"37093",1,1,2200,2,37093,431,"5",0,0,1,0,1,0,0,0,0
"37094",2,3,4900,1,37094,398,"1",1,0,1,1,1,0,0,0,0
"37095",1,2,2875,2,37095,407,"5",1,0,0,1,0,0,0,0,0
"37096",1,1,3500,3,37096,429,"5",1,1,1,0,1,0,0,0,1
"37097",1,1,3700,2,37097,419,"2",1,1,1,0,1,0,1,1,1
"37098",2,3,5600,2,37098,430,"5",1,1,1,0,2,0,0,0,1
"37099",1,1,2750,2,37099,381,"6",0,1,0,0,0,0,0,0,1
"37100",2,1,3675,2,37100,419,"5",0,0,0,0,0,1,1,1,0
"37101",2,3,6300,2,37101,424,"1",1,0,1,1,2,1,1,1,0
"37102",1,2,4500,2,37102,406,"5",0,1,1,0,1,0,0,0,1
"37103",2,2,10000,2,37103,424,"2",1,1,1,1,2,0,0,0,1
"37104",1,1,1700,3,37104,430,"7",0,0,1,1,0,1,1,1,0
"37105",1,2,3600,3,37105,420,"1",1,1,1,1,1,0,0,0,1
"37106",1,2,3095,2,37106,423,"5",1,0,0,1,0,0,0,0,0
"37107",1,1,2200,2,37107,374,"5",1,0,1,1,1,0,0,0,0
"37108",1,4,3000,2,37108,415,"6",0,0,0,0,0,0,0,0,0
"37109",1,3,3800,2,37109,431,"2",1,0,0,0,0,0,0,0,0
"37110",1,1,2725,2,37110,431,"5",1,1,1,0,1,0,0,0,0
"37111",1,1,3200,2,37111,404,"1",0,0,0,1,2,0,0,0,0
"37112",1,1,2500,2,37112,416,"5",1,0,0,1,1,1,1,1,0
"37113",1,0,3350,3,37113,409,"2",0,1,1,0,1,0,1,1,1
"37114",1,1,3600,2,37114,431,"5",0,0,1,0,0,0,0,0,0
"37115",1,1,2300,2,37115,432,"1",0,0,0,0,0,0,0,0,0
"37116",1,0,2175,2,37116,409,"5",0,0,1,0,0,0,0,0,0
"37117",1,3,3995,2,37117,416,"2",0,1,1,1,1,0,0,0,0
"37118",1,0,2200,2,37118,423,"5",1,0,0,1,1,0,0,0,0
"37119",1,2,2395,3,37119,429,"2",0,0,0,1,0,0,0,0,0
"37120",2,2,7100,2,37120,432,"5",0,1,1,0,0,1,1,1,0
"37121",1,3,4995,1,37121,415,"1",1,0,1,1,1,0,0,0,0
"37122",1,2,2750,2,37122,392,"5",0,0,0,1,0,0,0,0,0
"37123",1,0,1500,3,37123,430,"7",0,0,0,0,0,1,1,1,0
"37124",1,1,1975,2,37124,421,"5",0,0,0,0,0,0,1,1,0
"37125",1,0,1825,2,37125,430,"5",0,0,0,1,0,0,0,0,0
"37126",1,3,2995,2,37126,413,"5",0,0,0,1,1,0,0,0,0
"37127",1,0,2400,2,37127,420,"1",1,1,1,1,1,0,0,0,0
"37128",1,0,1975,2,37128,422,"5",0,0,0,0,0,1,1,1,0
"37129",1,4,5000,2,37129,420,"5",0,0,0,0,0,0,0,0,0
"37130",2,4,6125,2,37130,407,"1",1,1,1,1,1,0,0,0,1
"37131",1,1,2800,2,37131,413,"1",1,1,1,1,0,1,1,1,0
"37132",1,1,2800,1,37132,420,"1",1,1,1,1,1,0,0,0,0
"37133",2,2,5195,2,37133,410,"2",1,1,1,1,2,0,0,0,1
"37134",1,1,3995,3,37134,430,"1",1,1,1,1,2,0,0,0,1
"37135",1,1,1650,2,37135,419,"7",0,0,0,0,0,0,0,0,0
"37136",1,0,2175,2,37136,408,"5",1,0,1,1,1,0,0,0,0
"37137",1,1,2300,3,37137,378,"5",1,0,1,1,1,0,0,0,0
"37138",1,2,3450,2,37138,414,"5",0,0,1,0,1,0,0,0,0
"37139",1,1,2795,2,37139,420,"2",0,0,0,0,0,0,1,1,0
"37140",1,1,3400,3,37140,427,"1",1,1,1,0,1,0,1,1,1
"37141",1,2,2975,2,37141,404,"5",0,1,1,1,1,1,1,1,0
"37142",3,6,8000,2,37142,429,"5",0,0,0,0,0,0,0,0,0
"37143",1,1,2450,3,37143,416,"2",0,0,0,0,0,0,1,1,0
"37144",1,2,3300,2,37144,387,"1",1,1,1,1,1,0,0,0,0
"37145",1,3,4550,2,37145,415,"5",1,1,1,1,1,0,0,0,1
"37146",1,1,3900,2,37146,418,"1",1,1,1,1,0,0,0,0,0
"37147",1,3,4995,2,37147,423,"1",1,0,0,1,1,1,1,1,0
"37148",2,3,5995,3,37148,412,"1",1,1,1,1,2,1,1,1,1
"37149",1,1,2095,2,37149,416,"5",0,0,1,0,0,0,0,0,0
"37150",1,1,2800,2,37150,429,"1",0,0,1,0,0,1,1,1,0
"37151",1,2,2300,2,37151,429,"7",1,0,0,1,0,1,1,1,0
"37152",2,4,6000,2,37152,406,"5",1,1,1,1,2,1,1,1,0
"37153",1,1,1400,1,37153,420,"2",0,0,0,0,0,1,1,1,0
"37154",1,2,3600,3,37154,406,"1",0,0,0,0,0,0,0,0,0
"37155",1,0,2575,3,37155,392,"1",1,1,1,1,1,1,1,1,1
"37156",1,3,5000,2,37156,414,"1",0,0,0,0,0,0,0,0,0
"37157",1,1,3550,3,37157,431,"5",1,1,1,0,1,0,0,0,0
"37158",1,2,2995,2,37158,424,"5",0,0,0,1,0,0,0,0,0
"37159",1,1,1650,3,37159,416,"7",0,0,1,1,0,0,0,0,0
"37160",1,0,1850,3,37160,412,"2",1,0,0,1,0,0,0,0,0
"37161",1,1,4500,2,37161,429,"1",1,1,1,1,2,0,0,0,1
"37162",2,1,5745,2,37162,428,"1",0,1,1,0,0,1,1,1,0
"37163",1,1,2250,3,37163,415,"5",0,0,1,0,0,0,1,1,0
"37164",1,1,2650,3,37164,415,"2",0,0,0,0,0,1,1,1,0
"37165",1,0,2095,3,37165,409,"1",1,0,1,1,0,0,0,0,0
"37166",1,1,4095,2,37166,408,"1",1,1,1,1,1,0,1,1,1
"37167",1,1,4900,2,37167,426,"2",1,1,1,1,2,1,1,1,1
"37168",1,1,4480,2,37168,406,"2",1,1,1,1,2,0,0,0,1
"37169",1.5,3,4595,2,37169,430,"5",0,0,0,0,0,0,1,1,0
"37170",2,2,2250,1,37170,428,"2",0,1,1,0,1,0,0,1,1
"37171",1,2,3500,3,37171,429,"1",1,0,1,1,1,0,0,0,1
"37172",1,1,1900,3,37172,406,"2",0,0,1,0,1,0,0,0,0
"37173",1,0,1500,3,37173,415,"5",0,0,0,0,1,0,0,0,0
"37174",1,1,2000,2,37174,431,"7",1,0,1,1,0,1,1,1,0
"37175",1.5,2,2675,2,37175,429,"5",0,0,1,0,0,0,0,0,0
"37176",2,2,5678,2,37176,423,"1",1,1,1,1,1,0,0,0,0
"37177",1,1,1800,2,37177,387,"6",0,0,1,1,1,0,0,0,1
"37178",1,1,2910,2,37178,422,"2",1,1,1,1,1,0,0,0,1
"37179",1,0,2775,2,37179,410,"1",1,1,1,1,1,0,0,0,0
"37180",1,1,2250,2,37180,432,"5",0,0,0,0,0,1,1,1,0
"37181",1,2,2950,2,37181,427,"1",0,0,0,0,0,1,1,1,0
"37182",1,1,3700,2,37182,381,"5",0,1,1,0,1,1,1,1,1
"37183",1.5,2,4300,2,37183,429,"5",1,1,1,1,1,0,0,0,1
"37184",2,2,3895,2,37184,409,"5",1,0,1,1,1,0,0,0,0
"37185",1,0,1450,1,37185,424,"2",0,0,0,0,0,0,0,0,0
"37186",1,3,8999,2,37186,432,"1",0,0,1,1,0,0,0,0,0
"37187",2,3,6795,2,37187,417,"2",0,0,0,1,2,0,0,0,0
"37188",1,3,3800,2,37188,423,"2",0,0,0,0,1,0,1,1,0
"37189",1,1,3300,3,37189,422,"1",0,0,1,1,1,0,0,0,0
"37190",1,1,3049,2,37190,426,"5",0,0,0,0,0,1,1,1,0
"37191",1,1,4200,2,37191,419,"2",1,1,1,1,2,0,0,0,1
"37192",1,1,3978,2,37192,387,"2",0,1,1,1,2,1,1,1,1
"37193",2,2,4500,2,37193,426,"5",1,0,1,1,1,1,1,1,0
"37194",1,1,1750,2,37194,426,"7",0,0,1,1,0,0,0,0,0
"37195",1,1,3550,2,37195,423,"5",0,0,1,0,0,0,1,1,0
"37196",1,1,2295,2,37196,424,"5",0,0,0,1,0,1,1,1,0
"37197",1,0,2050,2,37197,389,"5",0,0,1,0,0,0,0,0,0
"37198",2,2,5500,2,37198,419,"1",1,0,1,1,1,0,0,0,1
"37199",2,2,6999,2,37199,423,"1",1,1,1,1,1,0,0,0,1
"37200",1,1,4395,2,37200,432,"1",0,0,0,0,0,0,0,0,0
"37201",1,2,3500,2,37201,406,"5",1,0,1,1,1,0,0,0,1
"37202",1,0,2450,2,37202,431,"5",0,1,1,1,0,0,0,0,0
"37203",2,4,7800,2,37203,420,"1",0,0,0,0,0,0,0,0,0
"37204",2,4,5600,2,37204,415,"5",1,0,0,1,1,1,1,1,0
"37205",2,2,6000,2,37205,415,"5",1,1,1,1,1,0,1,1,0
"37206",1,1,2125,2,37206,432,"5",0,0,0,0,0,0,0,0,0
"37207",1,1,3095,1,37207,426,"1",1,0,0,1,1,1,1,1,0
"37208",1,0,2540,2,37208,415,"2",1,0,0,1,1,1,1,1,0
"37209",1,1,3950,2,37209,429,"2",0,1,1,0,1,0,1,1,1
"37210",1,0,2300,3,37210,417,"5",1,0,0,1,1,1,1,1,0
"37211",1,1,3900,2,37211,398,"5",1,1,1,1,0,0,0,0,0
"37212",1,3,3295,2,37212,400,"7",0,0,1,0,0,0,0,0,0
"37213",2,2,11000,2,37213,432,"5",0,1,0,0,0,1,1,1,1
"37214",1,2,3700,3,37214,419,"1",1,0,0,0,1,1,1,1,0
"37215",1,1,1550,2,37215,420,"7",1,0,0,1,0,0,0,0,0
"37216",1,2,3100,2,37216,406,"1",0,1,1,1,1,1,1,1,1
"37217",1,2,3200,3,37217,432,"5",0,0,0,0,0,1,1,1,0
"37218",1,1,3500,2,37218,414,"5",0,1,1,0,0,1,1,1,0
"37219",1,1,2800,1,37219,424,"5",1,0,1,1,2,1,1,1,0
"37220",1,1,2550,3,37220,374,"1",0,0,0,0,0,1,1,1,0
"37221",1,1,2500,2,37221,410,"1",0,0,0,0,0,0,1,1,0
"37222",1,2,4500,2,37222,412,"5",0,1,1,0,0,1,1,1,0
"37223",1,3,4900,2,37223,431,"1",1,1,1,1,0,0,0,0,0
"37224",1,0,2450,3,37224,410,"1",1,1,1,1,1,0,0,0,0
"37225",1,1,3795,2,37225,429,"1",0,0,1,0,0,0,0,0,1
"37226",2,2,6700,2,37226,410,"1",1,1,1,1,2,1,1,1,1
"37227",2,3,8000,2,37227,418,"1",1,0,0,1,1,0,0,0,0
"37228",1,1,2800,2,37228,422,"1",1,0,1,1,1,0,0,0,0
"37229",3,3,11000,2,37229,408,"5",1,1,1,1,2,0,0,0,0
